id,carat,cut,color,clarity,depth,table,x,y,z,price
1483,2.01,Very Good,E,SI2,63.4,60.0,7.97,7.9,5.01,13387
1484,1.03,Premium,F,SI1,62.0,59.0,6.48,6.44,4.0,5433
1485,0.35,Ideal,G,IF,61.5,56.0,4.53,4.55,2.79,946
1486,1.05,Ideal,D,SI2,61.8,57.0,6.52,6.54,4.04,5206
1487,2.33,Very Good,I,VS2,61.6,58.0,8.47,8.56,5.21,16874
1488,1.22,Ideal,I,SI2,61.6,57.0,6.9,6.94,4.26,5703
1489,0.52,Ideal,D,SI1,61.7,56.0,5.13,5.16,3.18,1600
1490,0.3,Very Good,F,SI1,61.8,59.0,4.23,4.27,2.63,499
1491,2.01,Premium,H,SI1,62.5,60.0,7.98,8.04,5.0,16280
1492,0.39,Ideal,D,VVS2,61.3,56.0,4.7,4.74,2.89,1132
1493,0.3,Ideal,H,VS2,62.5,56.0,4.25,4.28,2.66,489
1494,2.05,Ideal,F,SI2,60.0,58.0,8.28,8.19,4.95,16384
1495,0.52,Ideal,D,VS1,61.6,55.0,5.16,5.19,3.19,1857
1496,1.01,Very Good,I,SI2,61.2,57.0,6.41,6.47,3.94,3671
1497,0.54,Ideal,E,VS2,61.2,56.0,5.28,5.23,3.21,1847
1498,1.51,Ideal,E,VS2,61.8,57.0,7.34,7.4,4.57,13513
1499,0.71,Ideal,G,VS2,61.8,57.0,5.71,5.75,3.53,2632
1500,2.04,Ideal,H,SI2,62.2,57.0,8.13,8.08,5.04,15393
1501,0.71,Good,F,VS1,63.5,55.0,5.59,5.66,3.58,2459
1502,0.7,Ideal,H,SI1,62.7,57.0,5.66,5.69,3.56,2157
1503,0.53,Ideal,D,VS1,61.8,55.0,5.2,5.22,3.22,2052
1504,1.01,Good,E,SI1,63.7,58.0,6.26,6.31,4.0,4619
1505,2.23,Premium,J,VS1,60.7,60.0,8.41,8.37,5.1,17096
1506,0.4,Very Good,E,VS1,63.1,54.0,4.73,4.7,2.98,1053
1507,0.3,Ideal,E,VVS2,61.8,57.0,4.26,4.28,2.64,1013
1508,1.51,Premium,G,SI2,62.6,61.0,7.31,7.28,4.57,7695
1509,0.76,Premium,F,VVS1,60.1,58.0,5.95,5.92,3.55,3347
1510,0.3,Ideal,E,VS2,61.9,56.0,4.35,4.31,2.68,844
1511,1.52,Premium,I,VS2,59.3,61.0,7.49,7.45,4.41,9471
1512,0.52,Good,E,SI1,63.7,57.0,5.11,5.09,3.24,1316
1513,1.0,Very Good,E,SI1,62.8,58.0,6.4,6.34,4.0,8467
1514,0.42,Ideal,F,SI1,60.9,55.0,4.83,4.88,2.96,838
1515,0.38,Ideal,G,IF,62.1,55.0,4.64,4.66,2.89,1400
1516,1.7,Ideal,I,VS1,62.1,54.0,7.72,7.68,4.79,14766
1517,0.41,Ideal,D,VS2,61.9,54.0,4.76,4.79,2.95,1007
1518,1.15,Ideal,F,VVS2,62.2,57.0,6.73,6.71,4.18,10872
1519,0.74,Ideal,G,VS1,62.0,57.0,5.77,5.8,3.58,3062
1520,1.01,Good,G,SI1,64.3,59.0,6.27,6.33,4.05,4033
1521,1.19,Ideal,I,SI2,62.1,55.0,6.8,6.74,4.21,5308
1522,0.33,Very Good,E,SI1,62.0,56.0,4.43,4.41,2.74,579
1523,2.2,Premium,J,SI1,62.9,58.0,8.29,8.36,5.23,13280
1524,0.35,Ideal,D,SI1,61.8,56.0,4.49,4.52,2.78,780
1525,0.5,Good,G,SI1,60.9,61.0,5.12,5.03,3.08,1232
1526,0.3,Very Good,H,VS2,63.4,57.0,4.25,4.24,2.69,491
1527,0.9,Ideal,D,SI2,62.9,57.0,6.17,6.12,3.86,3673
1528,0.32,Very Good,G,VS2,61.9,56.0,4.37,4.4,2.71,720
1529,0.32,Premium,G,VS2,61.5,58.0,4.44,4.42,2.72,720
1530,0.7,Very Good,D,SI1,63.0,57.0,5.61,5.67,3.54,2611
1531,1.22,Premium,H,VS1,61.0,59.0,6.91,6.87,4.2,7223
1532,1.2,Fair,H,SI1,65.2,55.0,6.65,6.59,4.32,5869
1533,1.06,Very Good,G,VS1,61.0,57.0,6.59,6.66,4.04,6504
1534,0.72,Very Good,F,VS2,62.9,59.0,5.68,5.71,3.58,2802
1535,1.5,Ideal,D,SI1,61.5,56.0,7.31,7.34,4.5,14112
1536,0.53,Ideal,E,SI1,61.8,55.0,5.22,5.2,3.22,1577
1537,1.0,Premium,J,SI2,58.1,58.0,6.6,6.56,3.83,3216
1538,0.36,Very Good,G,SI1,61.9,56.0,4.56,4.6,2.84,507
1539,0.36,Premium,F,VS2,61.1,59.0,4.58,4.61,2.8,686
1540,1.11,Premium,H,SI2,63.0,56.0,6.68,6.62,4.18,4284
1541,0.72,Ideal,J,SI1,61.4,57.0,5.75,5.77,3.53,1923
1542,1.05,Premium,F,SI2,62.5,60.0,6.45,6.43,4.03,4586
1543,0.38,Ideal,D,VVS2,62.4,54.0,4.68,4.64,2.9,997
1544,0.29,Ideal,I,VS1,61.3,56.0,4.3,4.32,2.64,504
1545,1.2,Ideal,H,SI1,61.5,56.0,6.86,6.81,4.2,5758
1546,1.06,Ideal,D,VVS2,62.1,56.0,6.61,6.55,4.09,11092
1547,0.53,Ideal,F,SI2,61.1,56.0,5.22,5.26,3.2,1235
1548,0.33,Ideal,G,VVS1,61.0,56.0,4.49,4.52,2.74,799
1549,0.3,Ideal,H,SI1,61.8,53.9,4.32,4.35,2.68,450
1550,0.51,Ideal,F,VS1,62.6,56.0,5.13,5.06,3.19,1765
1551,0.25,Premium,E,VVS2,60.7,59.0,4.13,4.16,2.51,576
1552,1.52,Premium,H,SI1,60.6,58.0,7.38,7.42,4.49,9625
1553,2.01,Very Good,J,VS1,59.5,59.0,8.23,8.29,4.91,16068
1554,1.0,Good,G,VS2,62.6,61.0,6.31,6.37,3.97,6955
1555,0.38,Ideal,D,SI2,62.9,55.0,4.67,4.63,2.92,812
1556,0.54,Ideal,D,VS2,61.4,55.0,5.25,5.2,3.21,1919
1557,1.51,Very Good,H,SI2,63.0,57.0,7.3,7.28,4.59,8464
1558,1.16,Ideal,G,SI1,62.6,55.0,6.76,6.71,4.21,6301
1559,0.9,Very Good,D,SI1,62.1,57.0,6.19,6.16,3.83,5033
1560,1.03,Ideal,F,VS1,61.8,57.0,6.45,6.51,4.01,7632
1561,0.53,Ideal,E,VS1,62.5,55.0,5.15,5.2,3.23,2192
1562,0.3,Very Good,D,VS2,61.7,59.0,4.26,4.31,2.64,710
1563,0.23,Very Good,E,VVS1,62.6,55.0,3.93,3.96,2.47,505
1564,0.71,Premium,I,VS2,59.5,60.0,5.84,5.87,3.47,2394
1565,1.51,Good,G,VS2,63.6,59.0,7.28,7.22,4.61,11455
1566,0.44,Ideal,D,VVS1,62.6,57.0,4.83,4.86,3.03,1395
1567,0.7,Premium,D,SI2,59.2,59.0,5.78,5.74,3.42,2562
1568,0.44,Very Good,E,VVS2,60.6,57.0,4.9,4.94,2.99,1867
1569,1.51,Premium,J,VVS1,60.4,59.0,7.4,7.36,4.47,11113
1570,0.31,Premium,H,VS1,62.1,58.0,4.33,4.31,2.69,698
1571,1.27,Ideal,H,SI1,62.0,56.0,6.93,6.95,4.31,7093
1572,1.27,Premium,E,SI1,60.2,58.0,7.07,6.98,4.23,7362
1573,0.52,Very Good,G,VVS2,61.8,59.0,5.18,5.15,3.19,2013
1574,0.45,Ideal,I,VVS1,61.6,55.0,4.9,4.96,3.03,912
1575,1.05,Premium,D,SI2,62.5,59.0,6.49,6.45,4.04,4449
1576,0.27,Very Good,E,VS1,61.9,59.0,4.16,4.21,2.59,470
1577,0.34,Ideal,G,VS2,61.8,56.0,4.48,4.46,2.76,596
1578,1.51,Premium,H,VS2,60.6,61.0,7.38,7.31,4.44,10521
1579,0.34,Ideal,E,SI1,62.1,56.0,4.48,4.46,2.77,798
1580,1.56,Premium,H,SI1,61.0,58.0,7.44,7.47,4.54,8524
1581,0.24,Very Good,F,VS2,61.8,59.0,3.95,3.99,2.46,369
1582,0.7,Very Good,J,SI1,61.5,62.0,5.64,5.68,3.48,1922
1583,0.42,Premium,D,VS2,61.2,59.0,4.87,4.84,2.96,1295
1584,1.2,Premium,I,VS2,62.5,57.6,6.8,6.77,4.24,5001
1585,0.9,Very Good,H,SI1,61.8,61.0,6.13,6.05,3.77,3435
1586,0.4,Premium,G,VVS2,61.9,59.0,4.68,4.74,2.92,1050
1587,1.2,Premium,H,SI1,60.8,60.0,6.87,6.84,4.16,5444
1588,0.32,Very Good,E,SI1,61.3,55.0,4.41,4.47,2.71,596
1589,0.52,Premium,D,VS2,62.0,60.0,5.08,5.12,3.16,1786
1590,0.7,Ideal,F,SI1,62.8,55.0,5.64,5.71,3.56,2404
1591,0.4,Premium,D,SI1,61.6,58.0,4.76,4.74,2.92,773
1592,1.01,Very Good,F,SI2,62.7,57.0,6.33,6.33,3.96,4133
1593,1.54,Premium,E,SI1,59.9,59.0,7.5,7.54,4.49,10137
1594,0.31,Premium,D,SI2,59.7,60.0,4.45,4.41,2.64,593
1595,1.22,Premium,F,SI2,61.6,58.0,6.91,6.84,4.24,5387
1596,0.3,Ideal,F,SI1,62.3,57.0,4.31,4.34,2.69,612
1597,0.71,Ideal,D,VS2,62.4,56.0,5.67,5.71,3.55,3182
1598,0.78,Ideal,G,VS2,61.6,57.0,5.87,5.91,3.62,3138
1599,1.57,Ideal,I,VS1,60.4,55.0,7.57,7.63,4.58,10839
1600,0.33,Premium,G,VS1,60.0,60.0,4.47,4.5,2.69,666
1601,0.3,Ideal,F,VS2,62.2,57.0,4.27,4.29,2.66,605
1602,0.31,Ideal,F,VS2,62.2,57.0,4.34,4.38,2.71,625
1603,0.52,Premium,G,SI1,62.1,58.0,5.17,5.2,3.22,1273
1604,0.41,Premium,J,VVS1,61.6,59.0,4.73,4.76,2.92,827
1605,0.3,Good,I,VVS1,63.5,55.0,4.24,4.27,2.7,552
1606,1.07,Ideal,G,VS2,61.7,57.0,6.61,6.57,4.05,6640
1607,0.52,Ideal,F,VS1,61.0,55.0,5.19,5.22,3.18,1709
1608,0.41,Ideal,G,VS2,61.6,55.0,4.81,4.84,2.97,1061
1609,0.34,Premium,E,SI1,60.7,58.0,4.53,4.49,2.74,765
1610,0.5,Very Good,E,SI2,63.1,57.0,5.09,5.05,3.2,1249
1611,1.7,Premium,H,VS2,62.8,60.0,7.44,7.49,4.69,14803
1612,0.72,Ideal,E,SI2,61.3,56.0,5.83,5.76,3.55,2509
1613,0.9,Very Good,F,SI1,61.9,58.0,6.1,6.15,3.78,4170
1614,0.3,Ideal,G,VVS1,61.3,57.0,4.3,4.34,2.65,789
1615,1.71,Premium,F,SI1,62.2,58.0,7.67,7.61,4.75,12576
1616,0.32,Premium,H,SI1,62.6,58.0,4.36,4.33,2.72,591
1617,1.01,Very Good,H,SI1,63.4,59.0,6.4,6.39,4.05,4884
1618,0.4,Premium,H,SI1,61.5,58.0,4.69,4.74,2.9,666
1619,1.03,Ideal,H,SI2,61.7,57.0,6.49,6.53,4.03,4075
1620,1.59,Premium,E,SI2,61.6,58.0,7.47,7.43,4.58,10396
1621,0.41,Ideal,F,VS2,62.4,56.0,4.77,4.78,2.98,905
1622,0.24,Ideal,D,VS1,61.5,58.0,4.0,4.03,2.46,455
1623,0.42,Ideal,F,VVS1,62.1,55.0,4.81,4.83,2.99,1224
1624,0.3,Premium,H,VS1,61.8,59.0,4.33,4.28,2.66,630
1625,0.31,Premium,E,VS2,62.2,59.0,4.32,4.36,2.7,680
1626,0.35,Ideal,G,VS1,62.2,57.0,4.53,4.55,2.82,705
1627,1.51,Good,G,VS2,63.6,59.0,7.25,7.21,4.61,10036
1628,0.72,Very Good,G,VS1,63.3,53.0,5.69,5.72,3.62,2441
1629,0.53,Ideal,D,VS2,61.9,56.0,5.22,5.2,3.23,1919
1630,1.05,Premium,G,VS2,62.8,58.0,6.49,6.46,4.06,5600
1631,0.9,Very Good,E,SI1,62.3,61.0,6.13,6.17,3.84,3800
1632,0.53,Ideal,H,VS1,62.4,54.0,5.19,5.23,3.26,1720
1633,1.39,Ideal,D,VS2,61.5,56.0,7.21,7.25,4.46,12012
1634,2.03,Premium,J,VS1,62.2,58.0,8.14,8.1,5.04,14414
1635,0.42,Ideal,D,VS2,61.9,57.0,4.8,4.82,2.98,1031
1636,0.33,Ideal,I,VVS2,61.7,56.0,4.44,4.47,2.75,743
1637,1.2,Very Good,J,SI2,62.9,57.0,6.8,6.75,4.25,4142
1638,0.32,Very Good,E,SI1,62.3,58.0,4.37,4.4,2.73,561
1639,1.26,Ideal,G,VS1,61.4,56.0,6.99,7.04,4.31,8742
1640,1.57,Very Good,E,SI2,59.5,58.0,7.59,7.54,4.53,9505
1641,0.73,Premium,G,SI1,62.5,58.0,5.75,5.8,3.6,2211
1642,0.7,Good,G,VS2,64.1,58.0,5.61,5.56,3.58,2144
1643,0.52,Good,H,VS1,63.8,59.0,5.11,5.07,3.25,1392
1644,0.7,Very Good,G,SI1,61.7,57.0,5.66,5.7,3.49,2239
1645,0.25,Very Good,F,VS1,62.9,56.0,4.02,4.04,2.54,436
1646,0.3,Ideal,G,VVS1,62.4,55.0,4.26,4.3,2.67,764
1647,0.33,Premium,G,VVS2,60.9,60.0,4.47,4.49,2.73,866
1648,0.65,Premium,G,VS1,60.6,60.0,5.61,5.58,3.39,1884
1649,0.3,Very Good,G,IF,62.4,57.0,4.23,4.26,2.65,895
1650,0.52,Ideal,E,SI1,61.4,55.0,5.18,5.2,3.19,1654
1651,0.31,Premium,G,VS2,60.9,61.0,4.31,4.34,2.63,698
1652,0.53,Ideal,G,SI1,62.4,55.0,5.18,5.15,3.22,1305
1653,1.21,Premium,G,VS1,61.7,58.0,6.82,6.85,4.21,9399
1654,0.51,Ideal,F,SI2,62.5,57.0,5.12,5.07,3.19,1359
1655,0.8,Ideal,E,SI1,62.4,56.0,5.91,5.95,3.71,3506
1656,0.4,Very Good,D,VS1,61.4,60.0,4.72,4.74,2.9,1066
1657,0.4,Very Good,E,VVS1,62.5,58.0,4.64,4.71,2.92,1333
1658,1.56,Premium,H,SI1,58.3,59.0,7.67,7.59,4.44,11979
1659,0.7,Premium,H,VS1,61.4,60.0,5.72,5.68,3.49,2501
1660,0.55,Premium,F,VS1,59.7,58.0,5.36,5.33,3.18,1600
1661,0.91,Very Good,D,SI1,62.8,63.0,6.05,6.0,3.79,3919
1662,0.78,Very Good,E,SI2,61.9,60.0,5.84,5.88,3.63,2655
1663,0.53,Ideal,E,SI1,61.8,56.0,5.21,5.17,3.2,1637
1664,1.06,Ideal,H,SI2,62.1,56.0,6.56,6.58,4.08,4021
1665,2.14,Ideal,I,VS2,61.7,57.0,8.32,8.28,5.11,16985
1666,1.3,Premium,J,SI1,62.1,62.0,7.0,6.93,4.32,5134
1667,0.41,Premium,G,VS2,61.3,59.0,4.73,4.77,2.91,1061
1668,0.53,Very Good,D,VS2,62.0,56.0,5.19,5.23,3.23,1919
1669,1.02,Ideal,E,VS2,60.8,56.0,6.55,6.53,3.98,8220
1670,1.28,Premium,H,VS2,60.8,59.0,7.01,7.06,4.28,7453
1671,0.4,Ideal,D,VS2,61.6,56.0,4.72,4.74,2.91,1005
1672,1.01,Ideal,G,VVS2,61.7,56.0,6.48,6.44,3.99,8112
1673,1.02,Premium,H,SI1,60.1,59.0,6.44,6.37,3.84,4283
1674,0.4,Ideal,E,SI1,62.4,54.0,4.72,4.76,2.95,687
1675,1.57,Very Good,J,SI1,59.5,59.0,7.56,7.6,4.51,7418
1676,0.32,Ideal,D,VS1,62.4,54.0,4.36,4.39,2.73,817
1677,0.31,Premium,H,VVS1,61.3,59.0,4.36,4.32,2.66,907
1678,0.41,Ideal,D,SI1,61.0,56.0,4.79,4.82,2.93,810
1679,1.09,Ideal,G,VS2,62.5,58.0,6.6,6.56,4.11,6566
1680,0.31,Premium,G,SI2,61.5,58.0,4.34,4.35,2.67,523
1681,0.31,Premium,E,SI1,61.8,58.0,4.34,4.29,2.67,732
1682,0.32,Ideal,E,VS2,61.1,56.0,4.41,4.43,2.7,767
1683,0.32,Very Good,D,SI1,63.5,55.0,4.37,4.33,2.76,589
1684,0.38,Ideal,G,VS1,61.4,56.0,4.71,4.68,2.88,983
1685,0.35,Ideal,G,VS1,61.7,56.0,4.58,4.53,2.81,787
1686,0.3,Ideal,H,VVS1,61.5,57.0,4.28,4.31,2.64,665
1687,1.02,Ideal,G,VVS2,62.0,58.0,6.41,6.45,3.99,8107
1688,1.31,Very Good,H,VS1,61.9,57.0,7.03,7.06,4.34,8593
1689,1.51,Premium,G,VS1,60.1,57.0,7.48,7.45,4.49,14103
1690,1.14,Premium,H,VS1,60.0,58.0,6.78,6.81,4.06,6828
1691,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.51,2.77,1097
1692,0.78,Ideal,F,SI2,61.8,54.0,5.93,5.97,3.67,2440
1693,0.55,Ideal,E,VS1,62.1,56.0,5.25,5.29,3.27,1890
1694,0.54,Ideal,F,SI2,62.2,54.0,5.2,5.24,3.25,1252
1695,0.3,Premium,E,VS2,62.0,58.0,4.31,4.29,2.67,911
1696,0.9,Good,H,VS1,63.1,62.0,6.1,6.08,3.83,4326
1697,1.04,Very Good,H,SI1,62.4,54.0,6.47,6.49,4.04,4106
1698,0.55,Ideal,G,VS1,60.8,57.0,5.31,5.35,3.24,1873
1699,1.0,Premium,F,SI1,60.1,58.0,6.45,6.48,3.89,5703
1700,1.14,Ideal,F,VS2,59.4,57.0,6.84,6.79,4.04,8296
1701,0.51,Premium,G,VS2,60.8,58.0,5.2,5.12,3.14,1546
1702,0.72,Premium,F,VS2,61.1,59.0,5.79,5.76,3.53,2862
1703,1.13,Premium,G,SI2,60.9,59.0,6.72,6.68,4.09,5370
1704,0.93,Ideal,E,SI1,62.6,57.0,6.18,6.23,3.89,4434
1705,0.72,Ideal,G,VVS2,61.5,57.0,5.76,5.74,3.53,3160
1706,0.31,Ideal,G,SI2,62.2,55.0,4.32,4.34,2.7,452
1707,0.52,Very Good,G,SI1,62.8,59.0,5.1,5.07,3.19,1219
1708,0.31,Ideal,E,VS1,61.5,55.0,4.34,4.37,2.68,692
1709,0.71,Ideal,G,VS1,62.2,56.0,5.7,5.72,3.55,2805
1710,0.34,Ideal,J,VS1,61.7,57.0,4.44,4.47,2.75,537
1711,0.4,Very Good,E,VS2,62.1,55.0,4.67,4.71,2.92,958
1712,1.0,Very Good,G,VVS2,62.2,60.0,6.34,6.41,3.97,8442
1713,1.02,Premium,G,VS1,62.5,58.0,6.36,6.41,3.99,7198
1714,0.42,Premium,E,SI1,60.3,58.0,4.82,4.85,2.92,852
1715,0.52,Premium,G,SI2,61.3,60.0,5.19,5.17,3.17,1199
1716,1.02,Ideal,D,SI2,62.2,56.0,6.43,6.46,4.02,4524
1717,0.5,Very Good,F,SI2,61.0,55.0,5.18,5.15,3.14,1157
1718,0.3,Ideal,I,SI1,61.9,57.0,4.28,4.31,2.66,422
1719,0.5,Premium,F,VS2,62.4,58.0,5.07,5.04,3.16,1316
1720,0.52,Ideal,F,VS1,62.2,55.0,5.16,5.19,3.22,1600
1721,1.01,Premium,D,SI1,59.2,58.0,6.61,6.57,3.89,5708
1722,1.22,Premium,H,SI1,62.9,58.0,6.81,6.77,4.26,7079
1723,0.41,Ideal,D,SI2,61.4,54.0,4.8,4.83,2.95,778
1724,0.31,Ideal,G,VS2,62.1,54.0,4.32,4.35,2.69,544
1725,1.25,Premium,H,SI2,61.3,60.0,6.99,6.92,4.26,4980
1726,1.06,Premium,F,SI1,61.8,57.0,6.53,6.57,4.05,5198
1727,0.54,Ideal,G,VS1,61.9,55.0,5.22,5.25,3.23,1836
1728,0.53,Ideal,G,VS2,62.2,55.0,5.18,5.22,3.23,1422
1729,1.5,Premium,E,SI2,61.8,59.0,7.33,7.34,4.53,7404
1730,0.79,Ideal,F,SI2,62.2,57.0,5.93,5.95,3.69,2812
1731,0.71,Premium,E,SI1,60.7,58.0,5.76,5.82,3.52,2515
1732,0.73,Ideal,E,VS2,59.8,57.0,5.83,5.89,3.51,3091
1733,0.56,Very Good,F,SI1,62.8,57.0,5.21,5.17,3.26,1291
1734,1.82,Premium,H,SI1,62.2,58.0,7.85,7.74,4.84,13869
1735,1.36,Very Good,J,SI1,62.0,57.0,7.1,7.14,4.4,5543
1736,0.31,Ideal,E,VS2,60.6,57.0,4.4,4.42,2.68,627
1737,0.5,Ideal,E,SI2,61.0,56.0,5.17,5.15,3.15,1203
1738,1.12,Premium,G,SI2,62.3,57.0,6.65,6.6,4.13,4956
1739,0.25,Ideal,H,VVS1,61.8,55.0,4.08,4.12,2.54,576
1740,0.3,Good,G,VVS2,63.1,58.0,4.27,4.29,2.69,764
1741,1.01,Premium,G,VVS2,59.6,59.0,6.57,6.53,3.89,8037
1742,0.36,Ideal,E,SI1,62.7,55.0,4.55,4.49,2.84,755
1743,0.53,Ideal,D,VS1,60.2,53.7,5.27,5.29,3.18,2033
1744,1.04,Premium,H,SI2,62.6,59.0,6.42,6.46,4.03,4452
1745,0.42,Ideal,H,VS2,61.3,55.0,4.81,4.84,2.96,852
1746,0.34,Ideal,G,VS2,61.4,55.0,4.54,4.51,2.78,596
1747,1.64,Premium,G,SI2,60.2,59.0,7.73,7.61,4.6,10633
1748,1.54,Premium,H,VS2,62.4,58.0,7.38,7.31,4.58,10316
1749,0.4,Ideal,G,VS2,60.8,55.0,4.8,4.78,2.91,773
1750,1.22,Premium,G,SI2,60.2,58.0,6.99,6.95,4.18,5183
1751,0.3,Ideal,E,VVS2,62.2,56.0,4.29,4.27,2.66,1013
1752,2.01,Premium,J,VS2,61.3,58.0,8.1,8.05,4.97,12931
1753,1.15,Very Good,I,VS2,62.6,57.0,6.68,6.72,4.2,4959
1754,1.11,Ideal,H,VS2,61.3,56.0,6.69,6.66,4.09,4955
1755,0.72,Ideal,H,VVS2,61.4,57.0,5.74,5.77,3.54,3053
1756,0.41,Ideal,F,VVS2,61.6,57.0,4.77,4.76,2.94,1115
1757,1.13,Ideal,G,VS2,61.5,56.0,6.72,6.77,4.14,7192
1758,0.77,Ideal,E,SI1,62.2,56.0,5.87,5.91,3.65,3189
1759,2.0,Premium,J,SI2,59.8,61.0,8.11,8.2,4.88,12407
1760,0.7,Premium,D,SI1,60.4,59.0,5.78,5.74,3.49,2509
1761,0.7,Good,F,VS2,62.8,57.0,5.61,5.66,3.54,3253
1762,0.33,Ideal,F,VVS2,61.9,56.0,4.44,4.42,2.74,1040
1763,0.6,Ideal,E,SI1,62.0,55.0,5.39,5.44,3.35,1651
1764,0.5,Ideal,D,VS2,62.2,56.0,5.07,5.1,3.16,1857
1765,1.0,Very Good,E,VS2,63.1,57.0,6.34,6.3,3.99,6332
1766,1.06,Ideal,I,I1,62.3,57.0,6.53,6.47,4.05,3455
1767,0.72,Ideal,D,VS1,62.0,57.0,5.73,5.75,3.56,3093
1768,0.23,Very Good,F,VVS2,60.5,61.0,3.93,3.99,2.36,552
1769,0.29,Good,F,VS2,63.8,59.0,4.16,4.13,2.65,587
1770,0.31,Ideal,F,VVS2,61.8,57.0,4.33,4.35,2.68,789
1771,0.42,Ideal,E,VS1,61.9,56.0,4.79,4.75,2.95,1031
1772,0.3,Very Good,I,VS1,63.8,58.0,4.26,4.31,2.73,473
1773,0.58,Very Good,H,SI1,61.3,54.0,5.37,5.39,3.3,1161
1774,2.02,Premium,G,SI2,60.8,57.0,8.15,8.12,4.94,13027
1775,0.4,Premium,G,VVS1,61.0,58.0,4.8,4.77,2.92,1179
1776,0.6,Ideal,E,VS2,60.6,56.0,5.45,5.48,3.31,2016
1777,0.7,Ideal,D,SI1,61.2,57.0,5.72,5.76,3.5,2975
1778,0.72,Ideal,H,SI1,61.2,57.0,5.75,5.79,3.53,2337
1779,0.78,Very Good,F,SI2,62.8,56.0,5.89,5.82,3.68,2423
1780,0.44,Ideal,I,VS2,62.3,55.0,4.85,4.9,3.04,773
1781,0.74,Very Good,G,SI2,62.8,59.0,5.73,5.77,3.61,2383
1782,0.5,Ideal,E,VS1,61.6,53.0,5.11,5.14,3.15,1950
1783,0.55,Very Good,E,SI1,63.5,56.0,5.2,5.24,3.31,1549
1784,2.06,Good,E,I1,62.6,58.0,8.06,8.03,5.04,6229
1785,0.3,Ideal,G,VS1,62.3,55.0,4.3,4.32,2.68,672
1786,0.43,Ideal,F,VVS2,61.9,55.0,4.83,4.87,3.0,1263
1787,1.01,Ideal,J,SI1,62.5,57.0,6.36,6.39,3.98,4082
1788,0.37,Ideal,F,VS1,62.4,54.0,4.61,4.64,2.89,741
1789,1.0,Premium,F,SI1,62.1,59.0,6.34,6.3,3.92,4742
1790,0.3,Ideal,D,VS2,60.6,55.0,4.36,4.38,2.65,911
1791,2.05,Premium,I,VS2,59.7,60.0,8.32,8.25,4.96,15529
1792,0.76,Very Good,E,SI1,60.0,59.0,5.9,5.93,3.55,2668
1793,0.42,Ideal,F,SI1,62.1,55.0,4.8,4.83,2.99,773
1794,0.3,Good,G,VS1,63.8,59.0,4.23,4.26,2.71,565
1795,0.21,Very Good,E,VS2,63.7,55.0,3.84,3.88,2.4,367
1796,0.73,Premium,D,SI1,61.3,59.0,5.78,5.76,3.54,2904
1797,0.5,Premium,D,VS2,61.0,59.0,5.13,5.1,3.12,1845
1798,0.72,Ideal,G,VVS2,61.5,57.0,5.75,5.78,3.55,2993
1799,0.7,Good,D,SI2,61.5,58.0,5.61,5.65,3.47,2351
1800,0.3,Ideal,I,VS1,61.9,57.0,4.33,4.31,2.67,608
1801,1.05,Good,D,VS2,63.8,56.0,6.41,6.46,4.1,6579
1802,0.78,Ideal,E,VS2,62.0,56.0,5.91,5.87,3.66,3427
1803,1.53,Premium,H,SI2,60.9,58.0,7.45,7.39,4.53,7577
1804,1.23,Ideal,H,VS2,62.0,55.0,6.91,6.86,4.26,7223
1805,1.02,Ideal,H,VS2,60.9,56.0,6.5,6.53,3.97,5771
1806,0.72,Very Good,G,VS2,63.1,56.0,5.66,5.71,3.59,2647
1807,0.7,Ideal,G,SI1,61.3,56.0,5.75,5.79,3.54,2145
1808,1.5,Fair,G,SI2,68.3,58.0,6.85,6.73,4.79,6382
1809,0.38,Ideal,E,VS2,61.4,57.0,4.64,4.66,2.86,853
1810,1.54,Ideal,H,SI1,61.3,57.0,7.45,7.42,4.56,10821
1811,2.21,Very Good,H,SI2,60.9,58.0,8.33,8.37,5.1,15426
1812,0.7,Ideal,G,SI1,60.1,57.0,5.75,5.78,3.45,2422
1813,1.21,Ideal,H,VS1,61.5,56.0,6.89,6.86,4.23,7404
1814,0.7,Very Good,D,SI1,61.3,57.0,5.68,5.74,3.5,3008
1815,0.3,Ideal,E,VS2,59.8,57.0,4.41,4.38,2.62,609
1816,0.41,Premium,D,VS1,60.8,60.0,4.78,4.81,2.91,1103
1817,1.51,Ideal,I,SI1,60.6,55.0,7.44,7.39,4.49,8731
1818,1.11,Premium,F,SI2,61.8,59.0,6.59,6.68,4.09,4861
1819,1.09,Ideal,H,SI1,61.8,56.0,6.59,6.64,4.09,4771
1820,1.04,Very Good,H,VS2,62.6,56.0,6.45,6.48,4.05,5272
1821,0.57,Ideal,I,SI1,61.7,57.0,5.33,5.37,3.3,1142
1822,1.22,Premium,G,VS2,62.4,59.0,6.82,6.77,4.24,6947
1823,0.35,Ideal,J,VS1,62.3,56.0,4.56,4.54,2.83,569
1824,0.4,Ideal,G,SI1,62.1,57.0,4.71,4.64,2.91,700
1825,0.77,Ideal,D,SI1,61.6,56.0,5.87,5.89,3.62,3514
1826,0.3,Ideal,E,VS1,61.6,57.0,4.27,4.3,2.64,603
1827,0.39,Premium,E,VS1,61.5,59.0,4.73,4.7,2.89,1060
